-0.8831339385665856,-0.01670828573494295,-0.004396917298669197,0.7278671257805045,-0.727867125780511,0.555548049315347,0.002345767835073993,0.0038200874073513027,0.0024845902230381774
-0.8831339385665863,-0.016708285734944667,-0.00439691729866965,0.7278671257805289,-0.7278671257805359,0.555548049315374,0.0023457678350740784,0.003820087407351412,0.0024845902230383804
-0.8831339385665863,-0.016708285734944667,-0.00439691729866965,0.7278671257805289,-0.7278671257805359,0.555548049315374,0.0023457678350740784,0.003820087407351412,0.0024845902230383804
-0.8831339385665863,-0.016708285734944667,-0.00439691729866965,0.7278671257805289,-0.7278671257805359,0.555548049315374,0.0023457678350740784,0.003820087407351412,0.0024845902230383804
-1.2370190858591907,0.45770890408473613,0.12044971160124636,0.37947218680401595,-0.37947218680402506,0.1498502226598513,0.0028871686180889917,0.002450009536736677,0.0006435701451759974
-1.319560062506821,0.46841201312067626,0.12326631924228323,0.29410918110110046,-0.29410918110111006,0.09052061120537941,0.0035338884309804902,0.002350819732689013,0.0003858983576116184
-1.3153586285658228,0.4790040560539199,0.12605369896155788,0.2701027909275348,-0.2701027909275439,0.07717431741252788,0.003844141731056896,0.002341661530844429,0.0003282143397752441
-0.8831339385665863,-0.016708285734944667,-0.00439691729866965,0.7278671257805289,-0.7278671257805359,0.555548049315374,0.0023457678350740784,0.003820087407351412,0.0024845902230383804
-0.8613267681023582,0.014777985815242678,0.0038889436355901783,0.7094044375974241,-0.7094044375974304,0.5159768060686738,0.0022494240754793054,0.0036894666031259335,0.0022897173113763255
-0.6872808334407473,-0.21694272624145014,-0.05709019111617109,0.859608452462562,-0.8596084524625677,0.7475574724390092,0.0015579733983381182,0.004433704582169943,0.003356149652433311
-0.6921934654396649,-0.07829906133005725,-0.02060501613948875,0.8028877801747296,-0.8028877801747357,0.6493252455824908,0.0014201446172012265,0.00404240924774806,0.002869064156708887
-0.6872808334407473,-0.21694272624145014,-0.05709019111617109,0.859608452462562,-0.8596084524625677,0.7475574724390092,0.0015579733983381182,0.004433704582169943,0.003356149652433311
-0.6872808334407473,-0.21694272624145014,-0.05709019111617109,0.859608452462562,-0.8596084524625677,0.7475574724390092,0.0015579733983381182,0.004433704582169943,0.003356149652433311
-0.6921934654396649,-0.07829906133005725,-0.02060501613948875,0.8028877801747296,-0.8028877801747357,0.6493252455824908,0.0014201446172012265,0.00404240924774806,0.002869064156708887
-0.6494092682615465,-0.06271591173030175,-0.01650418729744783,0.7953625981433426,-0.7953625981433491,0.6367321060688288,0.0014264149489054126,0.0040247074858889365,0.002815025858818155
-0.6872808334407473,-0.21694272624145014,-0.05709019111617109,0.859608452462562,-0.8596084524625677,0.7475574724390092,0.0015579733983381182,0.004433704582169943,0.003356149652433311
-0.6921934654396649,-0.07829906133005725,-0.02060501613948875,0.8028877801747296,-0.8028877801747357,0.6493252455824908,0.0014201446172012265,0.00404240924774806,0.002869064156708887
-0.6494092682615465,-0.06271591173030175,-0.01650418729744783,0.7953625981433426,-0.7953625981433491,0.6367321060688288,0.0014264149489054126,0.0040247074858889365,0.002815025858818155
-0.6872808334407473,-0.21694272624144917,-0.057090191116170835,0.859608452462562,-0.8596084524625677,0.7475574724390093,0.001557973398338134,0.004433704582169941,0.0033561496524333097
